RMSE,SMAPE,Sentiment,Volume,Vol,RSI_14,EMA_50
389.6956620545242,1.2383545932243705,33,383203.76480662,1714.4211392923685,71.79330171970878,19825.3891527371
910.8046625481388,2.9195554060885844,32,330313.46190576,1887.6326354526057,61.65241912123098,19843.80975456516
663.675563333756,2.2459829136269436,30,288867.55949674,2160.204713749092,67.4386924233092,19873.146050466523
1138.0214107186973,3.8742932554860614,34,256094.96701622,2422.593905670676,70.86499767756791,19909.874584691406
607.2933238016682,1.5535910700911046,34,193475.44762303,2496.686859686868,66.42484389748404,19938.01604518149
461.93297026644643,1.457043133291478,31,305447.64084732,2522.398896724945,61.7769553175942,19959.69324674949
948.9608536182159,3.1773383796149877,30,281209.12951973005,2566.5613649944157,65.2569027284813,19980.238749432632
516.8810737778384,1.6998945892752697,30,376008.35535192,2496.442808584652,63.13702893593991,19986.96872659171
739.5556548420872,2.037972658331887,30,320189.27333277,2338.313067690578,64.98621499044935,19995.62970596065
822.5864692602653,2.970290671821477,30,457195.86700754,2311.399104548808,71.0553188626811,20040.842435549646
1191.55196180341,3.78161899738501,38,246396.11047007,2279.350903461312,71.71975017244024,20090.1966585132
1133.0878880265934,3.7314396246004837,40,230588.93066001,2010.276347861193,63.79990593572402,20122.172609122103
797.6948975078896,2.455058871880808,33,388395.59900473,1793.365276733109,62.85003905317269,20140.56293325366
602.4815049849236,1.7506696871449159,31,772741.26457145,2376.683170031285,37.817674657757806,20078.080980749077
2036.7659062209361,6.714172715945393,29,740277.4951745999,4999.91021629291,20.43540371579794,19915.108912823194
970.0370116870001,2.775730827877765,22,616823.6212446301,5540.179411818376,35.728955176626336,19824.338722563567
764.110828451052,2.1823661269754777,25,399189.62053159,6193.583621827148,31.772022276254823,19716.30253859523
896.520251349395,2.5020021747608574,21,169702.22450655,6740.28693965316,29.383947273530914,19602.40098472823
575.5060472479797,1.8067961296562736,22,187664.70040662,7247.723527149266,28.50093244084416,19474.05443619304
1275.298304979742,4.110081021420611,24,388175.11756887,7495.52384241748,30.93551348679744,19362.08504811946
1253.5345303118845,3.9608495513804693,22,288095.2432578,7557.598825308439,32.831398390879194,19265.53467178564
1263.2200074282393,4.256494035607144,23,265529.20851365,7560.308809022804,33.131687230223925,19163.45985548168
679.3623802481328,1.927580824453304,20,230497.64562134,7520.683227320831,32.961206196538974,19066.559077852813
2448.29895484303,8.459869888455994,23,216897.46225964,7355.414192729723,26.24202959971536,18973.76205233723
1240.4993556961851,3.8625599908211963,23,106340.5519771,6666.298742101199,25.030006165642384,18884.61615480445
1186.5814108649374,4.038856158103384,24,156669.19154561,5632.200901649834,24.95736761841268,18782.472283350635
884.3240978884261,3.0987853649265698,21,329730.48555513,4454.95858193895,24.46870774598853,18664.76861609693
686.3192133775203,2.2211290506989143,22,243266.62078894,2529.7568988814005,35.19418820579708,18569.149546426437
440.34856659509796,1.214886005748245,22,268432.99721128,1683.325576804536,56.24842868454665,18492.04990004034
466.9668071143472,1.3082172218329944,20,208707.4079217,1533.917540034192,37.1345066452409,18417.807489349398
983.5865471403881,2.885097361681786,20,184132.93040991,1167.587953142662,42.0693442163229,18343.461434073848
1615.765739195417,4.396065246515219,22,183308.45797011,1047.4130016885272,44.604453232885625,18269.542652864544
2151.1250867033636,6.103827118781417,26,163215.27077656,1007.4035506178748,51.89560145187794,18197.35451569757
2029.0619345862542,5.400710822983216,28,255950.10544817,1033.1480533485546,42.54969589708717,18119.531711002863
2876.2057903949467,8.582967357280749,26,250417.12088583,1025.5915672674064,41.422650173658525,18053.763851137028
3389.197302030848,11.10419733512471,29,307462.23445142,1156.676040725781,58.12898035402566,18018.860637119255
2978.331464032388,10.1146433083386,27,236025.47312124,1238.479402681873,54.446441200164045,17978.017669866065
1628.3195255760654,5.449421327164279,27,204701.23904999,1349.843529478788,55.89849983021519,17943.30190687686
977.2980367347722,2.669509805627663,27,155719.58570514,1382.4261224213085,52.67048492203081,17901.807951580966
501.0241838023389,1.4339163965084,26,180222.6854713,1476.3794663247131,62.27319169948884,17870.59092799673
736.0672875008914,2.202883554655437,26,235954.81182602,1483.345609239131,69.64403580033655,17835.131116882
322.2108206313179,0.8499593041165759,25,220034.14005474,1254.3871743309207,66.01496822591226,17805.869049159133
176.62408335161874,0.4742594244319589,29,221842.80662287,1149.300911923202,54.61647245784388,17767.859932730484
331.23763061508845,0.9413833840293524,25,238142.67153744,1219.5761692940014,60.63151983013544,17746.537405451734
771.0163433744768,2.360066088063558,26,239648.77029841,1239.2932458555474,60.252737216596245,17722.302884982717
371.3428742715576,1.0554435171594636,27,141251.72117700998,1224.0281389933257,61.53576749773743,17698.976985455472
668.7846787294717,1.5473425436687036,26,156525.8364956,1158.2530992069858,61.27207738004596,17674.903264911176
702.0015222737937,1.7031972032219438,27,227922.5534653,1071.01368801594,67.61297508288595,17656.6648555932
644.7887508492053,1.6858529992943245,27,288301.77891115,1029.212649163594,71.0363226405018,17661.292274915515
748.4741889424889,2.1295328208762823,30,270518.08763644,1033.8410387255672,62.945942686879626,17666.855239526296
1412.2279404471035,4.3602145682763735,31,225589.34054156,1050.2934131164156,56.993373177822185,17654.68002832333
842.0483545168187,2.627802564539279,29,256233.00951966,1162.9870654838064,43.241290144901605,17614.58001943202
572.6357983216033,1.8242605737486108,28,145940.03708438,1218.5603359190288,48.45121233999146,17581.716262137597
440.5960788388688,1.046096578916324,26,113315.30737766,1256.1731650131896,44.196635024795945,17548.640184131036
413.1577793092305,1.1755026047383077,29,181251.72459575,1420.1181309279964,42.04196075261488,17505.12350041802
406.2934285106028,0.9879896417556144,29,250924.90213225,1427.3675994795385,47.41921168528084,17481.219856316588
490.91491129702155,1.2942200591123625,26,158429.73091861,1447.3743828476552,49.9252132794493,17455.472534665987
963.509590282854,2.662293884757097,28,177990.57761969,1449.7609188698495,43.47842044981712,17430.60793714977
1028.611403403269,3.043076077900769,27,163750.45615759998,1461.8880129369472,44.24284877253406,17405.03533293174
1136.4427377475122,3.400877886284969,29,101184.6175697,1468.6701224714973,45.3157074350773,17382.725999624912
2618.3346006597308,8.059720696337365,29,126159.03759265,1472.0763350881248,45.89223879559725,17361.132298077642
889.5093937747224,2.592119376523255,28,125295.86353007,1469.7257059193953,45.20872033957424,17343.808523248594
1110.7244396233664,3.342032775267014,27,175954.29022525,1470.0724072702876,29.68990422500395,17318.80741681984
580.490112379482,1.8275014283431297,28,195258.35393676,1234.453285964249,27.24730511473788,17288.54935573154
827.7075207839778,2.4305782011756696,28,162558.91134985,771.7006640079148,34.957951124951286,17262.85791010412
536.2617175710923,1.1968688143612938,28,167139.95568181,509.2972068306907,49.36853340613138,17237.154478245353
705.808856514722,1.8844564769025358,25,115092.86301164,533.8025193775633,42.82444707936588,17209.906248730033
593.9974788712791,1.658619485165129,26,97399.24647801,541.1099282480108,46.407823162359456,17186.644885505804
720.8475773029879,2.154258816103848,27,122935.2993468,542.0931750623083,58.43795641141784,17166.496894187127
734.0511726560425,2.3667449826316713,26,160929.60929613,466.02224343881375,38.47692147991783,17147.227812876223
1149.8056011055808,3.827685722991801,29,222400.21874252,451.5095606502367,51.32004111532907,17135.58544912571
597.6352136546677,1.7590592658898676,29,164605.18582681,453.1485120696364,50.58620914111816,17123.672677893937
289.1482518771282,0.8197586583336688,26,209139.86390267,495.8981251310978,57.62470667213993,17116.887262939264
460.8146176136057,1.392299172441313,25,105050.32322441,535.0260156438608,55.01334144159575,17110.0907871228
502.9160486938881,1.3516743884354234,25,135972.46904306998,647.430601062554,61.710407897350656,17110.7843630051
484.10090317842855,1.3444470023407693,25,268424.87547624,760.4567366342286,60.56794784283889,17113.430705703347
638.7653264151767,1.8348885922691072,26,222736.86095717,984.931899135392,78.6560097650023,17126.264500455207
425.41216575887455,1.3046497974413345,26,264126.05884601,1453.4851151532462,92.93768036236102,17158.29979024941
220.81545677310973,0.5833695745928106,30,459692.88023338,2325.176141613736,95.33032949702684,17224.51121505857
958.3972844657904,3.02916404364301,31,372381.1524892,3571.298822414866,97.51150250721146,17330.609599182997
236.15986893446038,0.5178970511372022,46,400757.23514958,4957.018481989832,99.52639252450304,17472.742820707033
396.1501503986262,0.9905888377715694,52,179894.94574796,5761.329228806705,97.66285808376698,17606.031396885817
520.133242862907,1.453868661015429,45,296315.03979404,6430.841770842952,97.79574665048344,17746.410032126845
443.22135506084635,1.3080108166951747,51,277710.14145137,6831.135635302759,96.75456102162408,17879.288198889484
395.55108615365714,1.2096492008459276,52,354710.77620743995,6880.855998078158,87.904250064261,17989.017684605933
392.198857544721,1.293762616193338,45,253777.51994084,6939.395555784694,89.08806015770446,18109.9081990877
1024.1267797634525,3.2599600751119593,51,341016.28393339,7386.74066797303,91.44000328326756,18288.62956121956
820.7041375391638,2.357314965881652,53,349458.71439247,7602.869656771002,91.67524650939612,18464.90076499879
1300.9692118105702,2.730731385752541,53,255126.72359883,7488.12044966026,90.44949092016594,18631.29427895829
2107.9987342799477,5.1127303640057775,50,295287.415857,7221.354637395031,90.66515179877231,18799.340853658385
2385.614434409391,6.298870506513147,52,295112.51466508,6564.3357778079335,86.69600536855818,18949.677181335133
2616.327081975446,7.533954247366553,51,348624.95266347,5786.951502916578,86.55374338693942,19110.901158470944
3085.810211809462,9.806796541753474,54,290397.18055346,4848.676392490373,83.85088710631175,19263.793339512064
2622.217214673988,8.97271066351056,55,282920.56962505,4081.205972658305,80.63556369082855,19413.22203993224
2643.321427351327,9.561661783055895,52,148950.06307550002,3650.242324054388,74.86222378431907,19554.76855821685
1833.538417516821,6.105558609783044,55,297309.77483529,3753.866549496601,79.93328301721694,19718.98626860133
495.13178704857523,1.7292092338209994,61,304487.72393658,3472.45690590443,65.25240603532143,19840.837127091065
286.92465770333763,0.9637853049455459,51,266207.33368142,3274.9992407040395,67.67815622464727,19969.633355213704
133.56895638644167,0.41434935240749143,56,313258.94511577004,3098.590247008957,76.38648622353395,20117.203750676425
117.46155210535527,0.3442654011289474,60,366786.79003721,2323.628656836431,71.45081742297737,20249.43122944576
712.4791302934817,1.5097371759896698,60,334313.10016849,1361.6541817990822,59.37388016309944,20374.234355462933
635.5781799296024,2.2658869858229393,58,166905.20386268,1309.0878387085688,56.70769503772687,20490.023390293278
798.1828767104818,1.7890940731185871,58,210776.84071971,1277.642978969105,52.63984185958075,20585.824026025137
918.0315152780875,2.1546645194542253,56,267103.20974453003,1260.3484977739963,48.3470268623402,20671.184774486544
942.4604469447056,2.391669125873656,54,310765.20046405,1241.8605106269288,56.72523728924513,20771.944682688423
822.4447775347638,1.884945260454055,58,281292.67857064,1138.1960137046335,48.99641784048587,20857.86807589121
797.4369978891922,2.535310947480071,55,405155.4805853,1759.527801934452,39.17123268133837,20894.672524963877
3107.451667158083,10.642834159400048,48,340095.93570818,2265.0526216083613,37.29391824381303,20923.32266404115
1422.6146476499416,5.338410642647081,49,177720.95688295,2517.0670374995,40.17305437194255,20960.155949647167
204.02710905760682,0.6679623668736056,50,205917.43739998,2743.6102993806508,31.274825631714272,20992.447061043877
229.91596644121174,0.6322817557491509,48,297653.80531841,2757.1507364427566,37.85426221089368,21023.099080776992
150.10835131522794,0.4875645524382903,50,363990.84389719,2797.199281709238,39.63986689850678,21069.248227214124
206.3444828942756,0.6437983364498286,53,377985.39941307,3202.80515625226,55.07883046489604,21196.88942286916
346.8830899015019,1.1210780227080288,62,453715.4839093,3143.012017344935,50.32102194827812,21287.90341713696
303.71345861063685,0.7908373467062969,61,500141.84496407,3549.461364381768,57.6903139794901,21416.614528363145
410.43241216338447,1.463931400066654,60,217638.44084725,3929.588261077608,58.85437968422618,21542.70716157608
714.1244116162019,2.319707334113898,60,302113.15358149,4135.912899899754,59.12229807994394,21649.73424449103
826.2946513380123,2.592202462904525,58,348767.10772073,4521.198841991968,63.39691773551941,21774.92914448312
821.9568414393373,2.7016223810663598,60,378506.88606181,4694.743345413875,57.93467949562294,21879.91802896808
711.3721283842659,2.509954392324292,59,381377.7133597901,4791.951644299927,57.99206976299583,21970.205150744277
1038.373844084425,3.9046964987679877,56,400400.73658308,4825.660189170849,65.86343782448964,22047.45961562329
346.4809334857724,1.1863547336255589,53,346365.36326072,4567.260822343705,60.66428071680558,22092.0815839164
306.0411436118458,0.977138590479745,52,192175.18231739,4192.775788358541,59.12151210138912,22133.846527921272
598.7906037406403,1.825345869428233,51,203342.9371177,3829.6558120259015,61.91908943858867,22189.57355966634
317.7685029942589,0.9702633469751066,50,285474.21163577,3331.016818571042,61.4826074650409,22240.65285678595
370.4176630532986,1.2089806253209299,53,265326.70357735,2732.2218149012624,56.40163203798343,22275.981964697017
382.3411830901227,1.1688395182227438,50,317035.46423969,2170.1420425324345,44.143362862346585,22329.041406632223
689.7158053949586,2.2750817988570327,51,240406.35536933,2171.260864148992,49.59515401778083,22373.60147247676
1113.8567903145552,3.845548180906127,50,322832.22004561,2606.6517811476388,29.001132058976445,22372.84774977216
883.8837357214105,3.195702235974618,50,121865.72899678,2818.882975014212,28.11023591134687,22371.817333959083
355.2074157906311,1.1319258609836298,47,155786.42218972,2848.8969444047184,31.384186564789182,22374.107886234917
296.9729317947149,1.0216359872089056,48,204908.06429957,2909.258369760709,22.27158221350925,22375.514756261
598.7425492820711,1.7559175452709308,49,294357.53146137,2686.1909835051188,23.21328672370077,22368.55232409604
1242.256219950283,3.761828358063593,50,302937.75674948,2712.226171650233,22.04765976089013,22342.54764386784
1276.3450565336457,3.938878114851012,44,447031.43494671,3470.054421241593,17.666158955577565,22264.88915070733
1086.0602491072987,3.6182617363577543,34,623151.70395366,4059.937690684626,19.58755247184714,22181.999859595493
1182.3193792298705,4.089814406735173,33,431422.77540524,4440.836604949225,24.3834630086018,22114.35596929093
386.91463413612934,1.050149475522886,33,434544.43755653,4363.784839479037,37.92921212544129,22109.81847232427
1001.9197079248183,3.411031408335139,49,694627.57833302,4560.593689275366,53.78393012884022,22188.42977129241
831.6903454261698,2.9076514767295216,56,707326.95746163,4994.6627909910085,58.93985179435857,22285.797480442667
860.1507966187576,2.9256188222829747,50,585819.1755538201,5287.118303243922,53.94362176739686,22364.24754035757
416.177806043552,1.2265047434420386,52,441852.18017301,5741.707318327497,58.527752844118126,22467.57358924077
383.02210454912364,1.1410845193491541,51,629626.96368037,7398.485353003924,74.37207346833318,22660.83389986403
1074.1705677666685,3.1149152934635445,64,374172.76860267,8372.890460351507,71.09187526309775,22827.39172861905
1044.4311293997484,2.809542648133441,63,374682.70305826,9551.262354338674,73.49576653580496,23029.1974012188
1719.1397798886712,5.268408197448466,66,481376.32731215,10311.051095057628,72.06594264993615,23213.065105505288
1412.0490124793535,4.526536829676154,68,423884.85848597,10977.251934590253,74.1985308327514,23404.94777762298
1225.845041665128,4.191907971217689,62,229137.62336571,11138.951229950411,72.07849752056526,23555.83153511297
754.101807891988,2.62408518886607,57,131849.2626922,11280.854861614123,82.30048043996655,23741.74264711788
677.0171501553816,2.3573214159098557,61,89031.51495461,10426.78010773561,78.30253395730743,23887.387138790906
637.582182664374,1.906784849831348,64,51807.91942741,9005.416736670848,77.78925840444529,24027.631591265614
967.4869521797841,2.74622295240707,64,50771.90684067,7168.911530816613,75.79868366700741,24182.18835315989
1540.8806159300334,4.644690486784369,64,90298.43291636,5511.781949268013,64.654750944964,24297.60596811367
1947.3857885463383,6.304121666395992,59,80739.48537923001,4778.210208097977,63.15129964288189,24413.83158894068
1735.8975340001234,5.768597991466213,57,91647.97300594,4287.653852991133,69.21749931600493,24568.140302636573
1065.131858815786,2.8675993847623,60,101778.1584469,3060.784323826849,64.90537694822179,24703.853609765552
2764.5419285270095,6.687138445285224,63,80499.30375248,1826.6847437542983,56.56718271092838,24851.37559208487
3563.4221145835886,9.450322546334291,61,30894.78432146,1923.269721346696,60.00763287742093,24992.61873137917
3575.319315330219,9.578262149470262,63,38055.63915995,1721.8491810228722,51.51664742057472,25117.305298358
3003.760063757879,7.898588106827561,63,81573.24027899999,1719.8310667993492,50.67966606524036,25222.52742053939
3226.4967060596737,9.222183297840408,62,51017.15427105,1736.8762837785753,50.520183482095725,25337.9494023949
3462.704414036096,10.660694135625098,62,62313.95465991,1745.9212037101452,57.434916933316735,25449.023488491694
4199.766193734695,9.803623710576998,63,41183.82972436,1616.6816311086714,47.64801632694039,25550.405477923738
974.3546844024061,2.5741101931366175,64,25198.5735101,1575.8321364213348,54.96563937800355,25642.811432667928
1087.4988408775998,2.99144520472938,61,19897.7304891,1500.3650044610526,55.20122629157306,25732.858940513543
259.79114588257937,0.6805114245692175,61,33249.70866779,1448.7613668329402,54.01317138894606,25834.4766666455
659.9552316129304,1.6814251325380312,62,70465.73540655,2135.0174225673104,75.17618100794694,25983.630685536344
629.8685061325773,1.640817851843096,68,70679.4811051,2694.317392234909,77.13883287585298,26149.062986168497
317.49404978586546,0.7686936152753863,65,63976.42646052,2846.0530187029767,66.6060957332792,26295.708346909432
331.4659991838731,0.6164761460164166,61,53438.05158177,3362.787424623805,74.38173430564416,26455.67498700224
355.7712206745185,0.7900063986044603,68,78524.33511427,3727.101659120369,72.4114523083054,26613.018519526373
740.2916486324186,1.8932530693930867,68,25990.45257658,3974.058177769337,69.92986832037941,26757.44470251305
995.0343454831445,2.1688875478578966,68,27088.80485772,4154.174971587379,74.47882750391325,26896.574896591665
1415.3254767633039,3.2049718687603996,69,58518.81419863,4066.54643455813,66.81313464273569,26995.96016689281
1289.2384247820437,2.4889222587047857,58,63832.36195436,3986.351900886536,70.37359074688976,27128.68483294703
1273.3960507422998,2.9020780892941085,63,90444.58310939,3850.645878932525,54.56088168643734,27194.163038769948
1292.2900525341902,3.1680823911673186,52,79329.15701929001,3828.945289032508,51.502549368973774,27235.312547093155
990.2225311804499,2.401430324538057,50,80140.66759552,4152.740907199465,46.22478720912561,27236.381431498143
1160.1766597658311,2.9631114553230256,53,37034.14423158,4183.636393275605,49.40850483380695,27259.14506526808
1209.812622391851,2.3978705471947612,56,35610.14133773,4307.897897517787,45.87282935094967,27272.1480437821
1601.5520565211564,3.6758267060055347,53,55348.22374868,4550.837067975327,35.80739412700411,27281.513737725687
1126.264094182972,2.6840622382130195,53,54199.31262132,4609.193469158135,37.69887757368734,27321.48428457841
1296.813350083326,3.2174278850916402,56,134505.591074,4513.687952815285,40.23919355306717,27364.39818179642
866.4791834163806,2.259088433153337,59,99179.43007512,4449.828843376294,44.49197336006014,27447.09755692399
995.6955003140289,2.162569444763476,64,56747.2407574,4229.211999710565,42.97391106909645,27520.255270651574
3278.353352303744,8.200733470709013,64,21399.310191850003,3931.025600176816,43.45851498393418,27587.35001179708
797.4081613464043,1.9739237195211263,60,41167.79226091,3657.870965394748,43.407038491076015,27651.895953927728
773.8657253664747,1.5241758922886464,63,67347.52241351,3332.9654671528638,41.89268818642572,27668.242178386485
595.7612464274159,1.1083137173837643,55,52760.07889138,3223.6176659978723,39.34467083416,27707.535896727622
1246.7044883648086,2.9326149932792793,64,67454.24444646,2675.1965022090785,51.79576253892821,27759.2579331281
957.3469028011908,2.1211221230589676,64,44231.75423902,2680.511194938478,54.78076107787474,27801.58667300353
1852.1823875271914,4.976887516706815,61,60339.00022421,2848.1242804271496,68.6639208483574,27868.46285104405
1798.541253399717,4.205557546438785,60,50692.456336760006,2524.7656151382034,58.50272959903698,27906.954027997912
238.49037256744327,0.5361561294602678,64,31024.86743582,2386.415684207482,56.73060484879699,27927.52365466719
933.8435718295792,2.2481967475404088,60,71181.16092381999,2350.758434918718,51.22995381903679,27917.41155386476
573.8690211046708,1.3451174306143971,51,41686.84145474,2292.9390352937767,44.74618146944796,27906.10483530586
1054.870981263689,2.023902367962335,52,74004.056073,2508.244582325851,43.50355837998204,27894.080766055784
2213.1919721130157,4.489113337142123,52,49762.18474348,2993.441994210458,28.36642308458708,27857.82569825296
2444.3787420113454,4.230979132768607,49,72050.91740111001,3286.298097795382,28.303361982104867,27816.18879971813
3099.701225247182,6.006468015677372,48,24084.20885643,3481.227231064947,28.606394648643096,27775.397202947865
4033.4246207927317,8.824915335816824,48,22920.43781938,3526.0182842905124,30.3217881834751,27741.79376451457
3006.9347392842365,6.366505101037042,50,42235.212894330005,3405.789206522243,40.90905360297994,27719.068713987966
2943.222406040433,6.461281162246349,54,35000.79214378,3508.0648833677974,31.74769460855564,27692.203126036813
2951.845859705544,6.865537607156171,50,45612.34546994,3427.2918125160086,31.98155288431027,27680.960507088665
1379.3874227033073,2.268746312418233,51,51186.22821586,3280.6241246593604,29.38533147734908,27647.24255138338
3678.315938911866,7.044835400793127,48,30031.36818821,3097.8356197651137,19.284647248412817,27617.18605256957
1688.4324269711285,2.867181814317342,48,15037.56657692,2307.6751577766177,27.270219995522787,27597.019308070678
1200.0026653528064,2.4046992987796285,52,22002.02022859,1756.8092145317023,27.72815683876524,27563.718394160544
3185.2427610495934,6.606742307663494,49,27570.71216791,1230.4902943606617,36.88380079952344,27535.711453525968
1926.184534876233,3.9665466756441328,50,39875.25821411001,1087.290632337142,44.13782142956112,27523.322698503303
2307.949689411534,5.100194663553575,50,56607.60956081,1132.430017540083,35.30363118926817,27476.480754442877
2533.1308584612398,5.782652232754084,51,39082.2747879,1028.153364101012,43.59414835923887,27437.166505190064
738.1478398104897,1.408297508474447,49,36727.28950235,1041.4595327402371,48.94154907111653,27408.511661808712
1736.3410444450992,3.50940642725181,48,15732.15058614,1038.1732943624115,51.08819309929439,27386.80482367465
1022.2273722164883,1.998289499048056,50,45581.65777634,1531.92541765004,61.42218219581302,27413.410744105397
